"Method","Time (ms)","Avg. Time (ms)","Own Time (ms)","Count"
"kafka.server.ReplicaManager.$anonfun$appendRecords$6(ReplicaManager, Tuple2) ReplicaManager.scala","525","0.4","21","1141"
"kafka.log.LogSegment.append(long, long, long, MemoryRecords) LogSegment.scala","494","0.4","32","1142"
"kafka.server.DelayedOperationPurgatory.checkAndComplete(Object) DelayedOperation.scala","490","0.1","44","3423"
"org.apache.kafka.common.record.AbstractRecords.estimateSizeInBytes(byte, long, CompressionType, Iterable) AbstractRecords.java","489","0.4","10","1142"
"java.util.concurrent.locks.AbstractQueuedSynchronizer.release(int) AbstractQueuedSynchronizer.java","487","< 0.1","280","33430"
"kafka.network.RequestChannel$Request.buildResponseSend(AbstractResponse) RequestChannel.scala","483","0.4","6","1142"
"org.apache.kafka.common.requests.RequestContext.buildResponseSend(AbstractResponse) RequestContext.java","477","0.4","11","1142"
"org.apache.kafka.common.record.DefaultRecordBatch.sizeInBytes(long, Iterable) DefaultRecordBatch.java","475","0.4","41","1142"
"com.yammer.metrics.core.Meter.mark(long) Meter.java","474","< 0.1","160","13112"
"java.lang.invoke.VarHandleGuards.guard_LLL_Z(VarHandle, Object, Object, Object, VarHandle$AccessDescriptor) VarHandleGuards.java","455","< 0.1","274","40556"
"org.apache.kafka.common.record.ByteBufferLogInputStream.nextBatch() ByteBufferLogInputStream.java","440","< 0.1","84","18272"
"sun.nio.ch.IOUtil.read(FileDescriptor, ByteBuffer, long, NativeDispatcher) IOUtil.java","429","0.1","15","2304"
"com.yammer.metrics.core.Histogram.update(int) Histogram.java","422","0.3","5","1142"
"scala.collection.mutable.HashMap.addAll(IterableOnce) HashMap.scala","421","< 0.1","130","11422"
"sun.nio.ch.IOUtil.read(FileDescriptor, ByteBuffer, long, boolean, boolean, int, NativeDispatcher) IOUtil.java","414","0.1","53","2308"
"org.apache.kafka.common.requests.ProduceResponse.<init>(Map, int) ProduceResponse.java","410","0.3","9","1142"
"kafka.network.RequestChannel$Request.$anonfun$updateRequestMetrics$3$adapted(RequestChannel$Request, Histogram) RequestChannel.scala","409","0.3","5","1142"
"kafka.network.RequestChannel$Request.$anonfun$updateRequestMetrics$2$adapted(double, Histogram) RequestChannel.scala","408","0.3","5","1142"
"kafka.network.RequestChannel.receiveRequest(long) RequestChannel.scala","406","0.2","11","1691"
"kafka.network.RequestChannel$Request.$anonfun$updateRequestMetrics$3(RequestChannel$Request, Histogram) RequestChannel.scala","404","0.3","5","1142"
"kafka.network.RequestChannel$Request.$anonfun$updateRequestMetrics$2(double, Histogram) RequestChannel.scala","402","0.3","5","1142"
"kafka.cluster.Partition.maybeIncrementLeaderHW(UnifiedLog, long) Partition.scala","402","0.3","23","1142"
"scala.collection.mutable.GrowableBuilder.addAll(IterableOnce) GrowableBuilder.scala","397","< 0.1","30","6852"
"org.apache.kafka.common.requests.AbstractResponse.toSend(ResponseHeader, short) AbstractResponse.java","395","0.3","9","1142"
"java.util.concurrent.ArrayBlockingQueue.poll(long, TimeUnit) ArrayBlockingQueue.java","394","0.2","33","1691"
"org.apache.kafka.common.requests.ProduceResponse.toData(Map, int) ProduceResponse.java","392","0.3","30","1142"
"org.apache.kafka.common.protocol.SendBuilder.buildResponseSend(ResponseHeader, Message, short) SendBuilder.java","383","0.3","6","1142"
"org.apache.kafka.common.record.MemoryRecordsBuilder.appendWithOffset(long, Record) MemoryRecordsBuilder.java","378","0.3","15","1142"
"org.apache.kafka.common.protocol.SendBuilder.buildSend(Message, short, Message, short) SendBuilder.java","377","0.3","30","1142"
"org.apache.kafka.common.requests.RequestContext.parseRequest(ByteBuffer) RequestContext.java","375","0.3","19","1142"
"java.util.concurrent.ConcurrentSkipListMap.remove(Object) ConcurrentSkipListMap.java","371","0.1","9","2130"
"scala.collection.MapFactory$Delegate.apply(Seq) Factory.scala","367","< 0.1","23","4568"
"scala.collection.mutable.GrowableBuilder.addAll(IterableOnce) GrowableBuilder.scala","367","< 0.1","30","6852"
"java.util.concurrent.ConcurrentSkipListMap.doRemove(Object, Object) ConcurrentSkipListMap.java","361","0.1","39","2130"
"org.apache.kafka.common.record.ByteBufferLogInputStream.nextBatch() ByteBufferLogInputStream.java","356","< 0.1","115","18272"
"java.util.concurrent.ConcurrentSkipListMap.putIfAbsent(Object, Object) ConcurrentSkipListMap.java","346","0.1","9","2130"
"scala.collection.mutable.HashMap$.apply(Seq) HashMap.scala","343","< 0.1","23","4568"
"scala.collection.mutable.HashMap.addAll(IterableOnce) HashMap.scala","336","< 0.1","30","6852"
"java.util.concurrent.locks.ReentrantReadWriteLock$ReadLock.lock() ReentrantReadWriteLock.java","336","< 0.1","60","13714"
"kafka.server.AuthHelper.filterByAuthorized(RequestContext, AclOperation, ResourceType, Iterable, boolean, boolean, Function1) AuthHelper.scala","329","0.2","14","1142"
"java.util.concurrent.ConcurrentSkipListMap.addCount(long) ConcurrentSkipListMap.java","327","< 0.1","59","13550"
"org.apache.kafka.common.requests.AbstractRequest.parseRequest(ApiKeys, short, ByteBuffer) AbstractRequest.java","326","0.2","11","1142"
"com.yammer.metrics.stats.ExponentiallyDecayingSample.lockForRegularUsage() ExponentiallyDecayingSample.java","325","< 0.1","50","11420"
"kafka.log.LogSegments.activeSegment() LogSegments.scala","321","< 0.1","31","4568"
"scala.collection.MapFactory.apply$(MapFactory, Seq) Factory.scala","320","< 0.1","23","4568"
"java.util.concurrent.ThreadPoolExecutor.getTask() ThreadPoolExecutor.java","316","0.4","5","767"
"org.apache.kafka.common.record.FileRecords.append(MemoryRecords) FileRecords.java","316","0.2","10","1142"
"kafka.utils.Implicits$MapExtensionMethods$.$anonfun$forKeyValue$1(Function2, Object, Object) Implicits.scala","314","< 0.1","19","3426"
"kafka.server.TopicPartitionOperationKey.hashCode() DelayedOperationKey.scala","313","< 0.1","101","6846"
"java.util.concurrent.ScheduledThreadPoolExecutor$DelayedWorkQueue.take() ScheduledThreadPoolExecutor.java","311","0.4","4","767"
"org.apache.kafka.common.requests.AbstractRequest.doParseRequest(ApiKeys, short, ByteBuffer) AbstractRequest.java","310","0.2","8","1142"
"java.util.concurrent.locks.ReentrantLock$Sync.lock() ReentrantLock.java","310","< 0.1","112","21613"
"java.util.concurrent.ScheduledThreadPoolExecutor$DelayedWorkQueue.take() ScheduledThreadPoolExecutor.java","307","0.4","19","767"
"org.apache.kafka.common.record.MemoryRecords.writeFullyTo(GatheringByteChannel) MemoryRecords.java","303","0.2","14","1142"
"org.apache.kafka.common.requests.ProduceRequest.parse(ByteBuffer, short) ProduceRequest.java","302","0.2","14","1142"
"java.util.concurrent.ScheduledThreadPoolExecutor$ScheduledFutureTask.run() ScheduledThreadPoolExecutor.java","301","0.3","12","767"
"org.apache.kafka.common.network.KafkaChannel.write() KafkaChannel.java","299","0.2","5","1142"
"org.apache.kafka.common.record.MemoryRecordsBuilder.appendWithOffset(long, long, ByteBuffer, ByteBuffer, Header[]) MemoryRecordsBuilder.java","297","0.2","5","1142"
"scala.collection.MapFactory.apply(Seq) Factory.scala","296","< 0.1","23","4568"
"org.apache.kafka.common.network.NetworkSend.writeTo(TransferableChannel) NetworkSend.java","294","0.2","5","1142"
"org.apache.kafka.common.record.MemoryRecordsBuilder.appendWithOffset(long, boolean, long, ByteBuffer, ByteBuffer, Header[]) MemoryRecordsBuilder.java","291","0.2","7","1142"
"scala.collection.mutable.HashMap.<init>(int, double) HashMap.scala","290","< 0.1","97","13710"
"org.apache.kafka.common.network.ByteBufferSend.writeTo(TransferableChannel) ByteBufferSend.java","288","0.2","6","1142"
"kafka.log.UnifiedLog.maybeRoll(int, LogAppendInfo) UnifiedLog.scala","288","0.2","23","1142"
"org.apache.kafka.common.record.MemoryRecordsBuilder.appendDefaultRecord(long, long, ByteBuffer, ByteBuffer, Header[]) MemoryRecordsBuilder.java","284","0.2","13","1142"
"sun.nio.ch.FileChannelImpl.write(ByteBuffer) FileChannelImpl.java","284","0.2","39","1142"
"org.apache.kafka.common.network.PlaintextTransportLayer.write(ByteBuffer[]) PlaintextTransportLayer.java","282","0.2","5","1142"
"com.yammer.metrics.stats.EWMA.update(long) EWMA.java","282","< 0.1","189","39336"
"kafka.log.LogSegments.lastSegment() LogSegments.scala","280","< 0.1","31","4568"
"scala.collection.mutable.HashMap$.from(IterableOnce) HashMap.scala","279","< 0.1","23","4570"
"java.nio.channels.SocketChannel.write(ByteBuffer[]) SocketChannel.java","276","0.2","5","1142"
"java.util.concurrent.locks.AbstractQueuedSynchronizer.acquireShared(int) AbstractQueuedSynchronizer.java","276","< 0.1","61","13714"
"com.yammer.metrics.core.Histogram.updateVariance(long) Histogram.java","276","< 0.1","76","11420"
"kafka.log.UnifiedLog.analyzeAndValidateProducerState(LogOffsetMetadata, MemoryRecords, AppendOrigin) UnifiedLog.scala","275","0.2","38","1142"
"com.yammer.metrics.stats.ExponentiallyDecayingSample.unlockForRegularUsage() ExponentiallyDecayingSample.java","274","< 0.1","50","11420"
"scala.collection.mutable.HashMap$.newBuilder() HashMap.scala","273","< 0.1","36","7998"
"sun.nio.ch.SocketChannelImpl.write(ByteBuffer[], int, int) SocketChannelImpl.java","271","0.2","34","1142"
"java.util.concurrent.locks.ReentrantReadWriteLock$ReadLock.unlock() ReentrantReadWriteLock.java","270","< 0.1","60","13714"
"java.util.concurrent.atomic.LongAdder.add(long) LongAdder.java","267","< 0.1","60","13550"
"org.apache.kafka.common.record.DefaultRecord.writeTo(DataOutputStream, int, long, ByteBuffer, ByteBuffer, Header[]) DefaultRecord.java","264","0.2","34","1142"
"kafka.network.Processor.sendResponse(RequestChannel$Response, Send) SocketServer.scala","259","0.2","29","1141"
"kafka.network.Processor.dequeueResponse() SocketServer.scala","256","< 0.1","29","4967"
"scala.collection.mutable.HashMap$.from(IterableOnce) HashMap.scala","255","< 0.1","36","4570"
"scala.Option.map(Function1) Option.scala","253","< 0.1","98","13714"
"org.apache.kafka.common.message.ProduceRequestData.<init>(Readable, short) ProduceRequestData.java","251","0.2","7","1142"
"java.util.concurrent.ArrayBlockingQueue.size() ArrayBlockingQueue.java","249","< 0.1","59","7652"
"scala.Some.<init>(Object) Option.scala","247","< 0.1","166","35482"
"java.util.concurrent.ConcurrentSkipListMap.addIndices(ConcurrentSkipListMap$Index, int, ConcurrentSkipListMap$Index, Comparator) ConcurrentSkipListMap.java","247","< 0.1","110","5547"
"org.apache.kafka.common.message.ProduceRequestData.read(Readable, short) ProduceRequestData.java","244","0.2","30","1142"
"scala.collection.mutable.HashMap$$anon$6.<init>(int, double) HashMap.scala","236","< 0.1","55","7998"
"org.apache.kafka.common.requests.ProduceResponse.lambda$toData$1(ProduceResponseData, TopicPartition, ProduceResponse$PartitionResponse) ProduceResponse.java","233","0.2","47","1142"
"kafka.log.UnifiedLog.$anonfun$analyzeAndValidateRecords$1(UnifiedLog, AppendOrigin, int, BooleanRef, ObjectRef, LongRef, LongRef, BooleanRef, IntRef, boolean, MemoryRecords, LongRef, LongRef, IntRef, IntRef, ObjectRef, MutableRecordBatch) UnifiedLog.scala","226","0.1","44","1142"
"java.util.concurrent.LinkedBlockingDeque.poll() LinkedBlockingDeque.java","224","< 0.1","25","4967"
"kafka.utils.Logging.trace$(Logging, Function0) Logging.scala","224","< 0.1","40","8063"
"scala.collection.AbstractIterator.toSet() Iterator.scala","223","0.1","6","1142"
"java.util.concurrent.locks.ReentrantLock$NonfairSync.initialTryLock() ReentrantLock.java","221","< 0.1","149","27834"
"kafka.server.KafkaApis.$anonfun$handleProduceRequest$2(KafkaApis, Set, Map, Map, RequestChannel$Request, Map, Map, ProduceRequestData$TopicProduceData) KafkaApis.scala","220","0.1","9","1142"
"scala.collection.IterableOnceOps.toSet$(IterableOnceOps) IterableOnce.scala","217","0.1","6","1142"
"kafka.log.UnifiedLog.$anonfun$append$7(UnifiedLog, MutableRecordBatch) UnifiedLog.scala","216","0.1","15","1142"
"java.util.concurrent.locks.ReentrantReadWriteLock$Sync.tryAcquireShared(int) ReentrantReadWriteLock.java","214","< 0.1","93","13714"
"kafka.server.KafkaApis.$anonfun$handleProduceRequest$3(KafkaApis, ProduceRequestData$TopicProduceData, Set, Map, Map, RequestChannel$Request, Map, Map, ProduceRequestData$PartitionProduceData) KafkaApis.scala","210","0.1","33","1142"
"scala.collection.IterableOnceOps.toSet() IterableOnce.scala","210","0.1","6","1142"
"kafka.utils.Pool.get(Object) Pool.scala","210","< 0.1","47","13706"
"scala.collection.mutable.HashMap.foreachEntry(Function2) HashMap.scala","209","< 0.1","10","2284"
"java.util.concurrent.locks.AbstractQueuedSynchronizer.releaseShared(int) AbstractQueuedSynchronizer.java","209","< 0.1","90","13714"
"java.util.concurrent.atomic.Striped64.casBase(long, long) Striped64.java","207","< 0.1","59","13550"
"scala.collection.mutable.HashMap.addOne(Object) HashMap.scala","204","< 0.1","32","6852"
"scala.collection.immutable.Set$.from(IterableOnce) Set.scala","204","0.1","17","1142"
"kafka.server.KafkaApis.$anonfun$handleProduceRequest$10$adapted(KafkaApis, RequestChannel$Request, Map) KafkaApis.scala","203","0.1","5","1142"
"sun.nio.ch.Util.getTemporaryDirectBuffer(int) Util.java","203","< 0.1","42","4592"
"sun.nio.ch.IOUtil.write(FileDescriptor, ByteBuffer[], int, int, NativeDispatcher) IOUtil.java","200","0.1","5","1142"
"java.util.concurrent.LinkedBlockingDeque.pollFirst() LinkedBlockingDeque.java","199","< 0.1","52","4967"
"scala.collection.mutable.HashMap$Node.foreachEntry(Function2) HashMap.scala","198","< 0.1","11","2284"
"org.apache.kafka.common.record.AbstractRecords$1.makeNext() AbstractRecords.java","198","< 0.1","11","2284"
"kafka.server.KafkaApis.$anonfun$handleProduceRequest$10(KafkaApis, RequestChannel$Request, Map) KafkaApis.scala","197","0.1","5","1142"
"scala.collection.mutable.Growable.addAll$(Growable, IterableOnce) Growable.scala","195","< 0.1","29","5716"
"org.apache.kafka.common.requests.RequestUtils.hasTransactionalRecords(ProduceRequest) RequestUtils.java","195","0.1","7","1142"
"sun.nio.ch.IOUtil.write(FileDescriptor, ByteBuffer[], int, int, boolean, boolean, int, NativeDispatcher) IOUtil.java","195","0.1","43","1142"
"kafka.network.Processor.openOrClosingChannel(String) SocketServer.scala","193","< 0.1","73","6851"
"kafka.log.UnifiedLog.maybeAssignEpochStartOffset(int, long) UnifiedLog.scala","192","0.1","7","1142"
"kafka.server.KafkaApis.processingStatsCallback$1(Map, RequestChannel$Request) KafkaApis.scala","191","0.1","9","1142"
"org.apache.kafka.common.record.MemoryRecords.batchIterator() MemoryRecords.java","191","< 0.1","83","11420"
"kafka.log.UnifiedLog.maybeIncrementHighWatermark(LogOffsetMetadata) UnifiedLog.scala","191","0.1","15","1142"
"scala.collection.AbstractSeq.$colon$plus(Object) Seq.scala","189","0.1","5","1142"
"kafka.server.DelayedOperationPurgatory.$anonfun$checkAndComplete$1(DelayedOperationPurgatory$WatcherList, Object) DelayedOperation.scala","189","< 0.1","17","3423"
"org.apache.kafka.common.requests.RequestUtils.flag(ProduceRequest, Predicate) RequestUtils.java","188","0.1","33","1142"
"org.apache.kafka.common.record.AbstractRecords$1.makeNext() AbstractRecords.java","187","< 0.1","27","3426"
"scala.Option$.apply(Object) Option.scala","185","< 0.1","80","19420"
"kafka.log.LocalLog.updateLogEndOffset(long) LocalLog.scala","185","0.1","15","1142"
"kafka.utils.Logging.trace(Function0) Logging.scala","184","< 0.1","64","8063"
"scala.collection.SeqOps.$colon$plus$(SeqOps, Object) Seq.scala","184","0.1","7","1142"
"sun.nio.ch.IOUtil.write(FileDescriptor, ByteBuffer, long, boolean, int, NativeDispatcher) IOUtil.java","181","0.1","6","1142"
"sun.nio.ch.IOUtil.write(FileDescriptor, ByteBuffer, long, boolean, boolean, int, NativeDispatcher) IOUtil.java","177","0.1","20","1152"
"scala.collection.SeqOps.$colon$plus(Object) Seq.scala","176","0.1","6","1142"
"scala.collection.mutable.GrowableBuilder.addOne(Object) GrowableBuilder.scala","176","< 0.1","20","4568"
"kafka.server.DelayedOperationPurgatory.watcherList(Object) DelayedOperation.scala","176","< 0.1","17","3423"
"org.apache.kafka.common.record.AbstractLegacyRecordBatch$ByteBufferLegacyRecordBatch.<init>(ByteBuffer) AbstractLegacyRecordBatch.java","174","< 0.1","58","7994"
"java.util.concurrent.atomic.AtomicReference.compareAndSet(Object, Object) AtomicReference.java","174","< 0.1","49","11420"
"scala.collection.mutable.AbstractMap.<init>() Map.scala","174","< 0.1","69","14880"
